id,assignmentid,endtime,mark,pageheight,pagewidth,reportedaverage,seed,starttime,stimuliindex,flip,trial,variability,useragent,xdomain,ydomain,batch,experiment,data_average,average,error,normalized_average,overestimated,normalized_error,average_along_arc
26085,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.3690625,3,1.64802E+12,33,TRUE,22,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{2.455918867090898,4.712322363110093,7.070291896769526,9.473643481259364,11.896932754691335,14.384540310307663,16.838599976018052,19.257049958864947,21.766135633177054,24.216715192329332,26.53600077943873,28.682708500379068,30.56035639898502,32.134875965995334,33.58217017757431,35.17337153871208,36.8820132089437,38.627589674949924,40.28717892863657,41.751892943902234,43.23589093537894,44.77584398765954,46.360152883696585,47.909584144903064,49.71714837065434,51.47869445928585,53.32626589370905,55.10283199533401,56.86730139061456,58.55299479931173,60.02247403878284,61.859843458491575,63.79478651017067,65.72017654647155,67.62043419711324,69.92628772828088,72.25443532538783,74.47285296965828,76.65191942975143,78.69593692791737,80.94334127641812,83.13097975074125,84.91925850922067,86.49594662137346,88.1190133777149,89.40286340109408,90.76450433453361,92.17468002243243,93.46302752288568,94.9061029689178,96.55205582812354,98.46240439941494,100.61339831869077,103.07835315280329,105.63163681087882,108.18219871665852,110.70739899495436,113.1341636616104,115.50335885666289,117.99999998575733}","{0,1}",point_arc-batch-1,exp-2,0.576473063,0.59847931,-0.22941681,0.40152069,FALSE,0.22941681,0.581573716
26086,3AZHRG4CU5KRZPPOO2AYJQIOBNZ03U,1.64802E+12,point_arc,913,1280,0.6790625,19,1.64802E+12,143,TRUE,9,"0,0.4","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0.3928672140470822,0.7857344280941643,1.1786016421412464,1.5714688561883288,1.9643360702354111,3.7773409748439244,4.665709701722555,5.416993701621536,6.5277083501077815,8.675281119354338,10.261211216826505,11.249941486054862,12.534348242526274,14.484834386384163,15.919719112547302,17.81944778151693,19.899786608331773,21.13142219917081,22.52054308592705,24.69520782940968,27.248563878646742,29.667329223808384,31.380430624836944,33.76111872549267,36.635084088935876,39.26334977798922,42.111339118296364,44.98873173761429,48.121654470749384,51.30099564898689,54.39024263286155,57.43553461159876,60.508519776788994,63.68209848524836,65.69428189795775,68.41018485934522,70.89804660401573,72.58823312234243,74.14249307600707,76.6208093103464,78.20927013793126,80.59473740192851,82.08763397067018,85.24871141014998,88.16868959515541,89.42179169979998,90.63278665992407,91.80770675864159,94.17886232524455,97.27652519165585,99.96113054663842,101.02185558856661,102.17176310996204,105.15165128632813,107.12242768741939,109.38393313891336,111.51199876454913,113.60089020107229,116.20122578615292,117.99999999191448}","{0,1}",point_arc-batch-1,exp-2,0.679106469,0.743395282,-0.064332782,0.256604718,FALSE,0.064332782,0.72512514
26087,3QL2OFSM97IIXLDEI1NXN5IVPTNNCQ,1.64802E+12,point_arc,577,1280,0.783958435,15,1.64802E+12,105,TRUE,31,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{2.1994361635991413,4.4521366329308645,6.609241757749847,9.221304264161743,12.200481994366097,15.153632202218098,18.100273530720237,20.863472729321902,23.731711981859064,26.502396431406105,29.10139384813287,31.704187047191688,34.5644845156177,37.3993165296301,40.28799892979607,43.062678375291256,45.51258527701271,48.33588584876104,50.961647200087775,53.250750836086745,55.623243509435355,57.92491970061498,60.733431951739625,63.641214279765414,66.30338124107493,68.69347243859839,70.70487369870246,72.61043040151102,74.74788040035811,76.5557265961827,77.967338752052,79.01260359692535,80.0718329851908,81.58553962188903,83.0964583792244,84.53513214714063,85.8677134768548,86.9601123160952,88.03549086317777,89.48826961174605,91.48440426598029,94.08260301174877,96.63319422460476,99.01743463239359,100.69718045037878,102.13307994036032,103.50669967468174,104.90631544802078,106.26257229614114,107.42115898158761,108.47732740422595,109.43123737989532,110.53163397373294,111.8483532595373,113.14867231521849,114.38624370178377,115.50833841180348,116.4386197571704,117.21930987669917,117.99999999622796}","{0,1}",point_arc-batch-1,exp-2,0.671688021,0.714818499,0.069139936,0.285181501,TRUE,-0.069139936,0.694629365
26088,3BXQMRHWK0Y81X9ESRTX4WF1R3KMUZ,1.64802E+12,point_arc,657,1366,0.2140625,15,1.64802E+12,104,FALSE,12,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36 Edg/99.0.1150.46","{2.1994361635991417,4.4521366329308645,6.609241757749845,9.22130426416174,12.200481994366092,15.153632202218096,18.100273530720234,20.8634727293219,23.73171198185906,26.5023964314061,29.10139384813286,31.70418704719168,34.564484515617686,37.39931652963009,40.28799892979606,43.06267837529125,45.512585277012704,48.33588584876103,50.96164720008777,53.25075083608674,55.62324350943535,57.924919700614964,60.73343195173961,63.64121427976541,66.30338124107492,68.69347243859838,70.70487369870244,72.61043040151101,74.7478804003581,76.55572659618268,77.96733875205199,79.01260359692533,80.07183298519078,81.58553962188901,83.09645837922439,84.5351321471406,85.86771347685477,86.9601123160952,88.03549086317776,89.48826961174602,91.48440426598025,94.08260301174874,96.63319422460472,99.01743463239357,100.69718045037877,102.13307994036029,103.50669967468173,104.90631544802075,106.26257229614114,107.4211589815876,108.47732740422593,109.43123737989531,110.53163397373292,111.84835325953728,113.14867231521848,114.38624370178376,115.50833841180346,116.43861975717039,117.21930987669917,117.99999999622794}","{0,1}",point_arc-batch-1,exp-2,0.328311979,0.285181501,-0.071119001,0.285181501,FALSE,-0.071119001,0.305370635
26089,3MAOD8E57RA60JO99XJK1I35QBBXN2,1.64802E+12,point_arc,657,1366,0.1240625,8,1.64802E+12,92,FALSE,20,"0,0","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.0031883202390155,3.812221754362894,5.388098086664521,6.858560077351639,8.216374347023333,9.321749553144818,10.455005166401595,11.632533321082791,12.799042966837325,13.96055430690391,14.909069038924898,15.850095974795847,17.068707378869462,18.44733169213499,20.145131144480263,22.206947758929697,24.685301639508644,26.74153136122922,28.405844979407952,29.93965014819744,31.897954547759007,34.321435274929705,37.014297375520606,39.14774135882066,40.95611221268366,42.774550357244166,44.444799583968276,45.79074094143092,47.71277972265467,49.96597620034578,52.488616461227956,55.172081884486445,57.497206069632384,59.71221574961009,62.38463733093303,65.12263753351421,67.85479856714684,70.535892233874,73.18825091736224,75.90823690820396,78.53129533113051,81.08233966102368,83.818578056114,86.54498396807679,89.23401333136664,91.59305627238959,93.72620868577006,95.64372716605479,97.40340019307884,99.20689718106205,101.08498211433998,103.13020969111463,105.25279926341472,107.19298302247489,108.92499242423868,110.63025675229734,112.45739086924375,114.25660190923405,116.10724206768063,117.99999999005237}","{0,1}",point_arc-batch-1,exp-2,0.482389241,0.494680479,-0.370617979,0.494680479,FALSE,-0.370617979,0.510511377
26090,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.5890625,17,1.64802E+12,46,FALSE,23,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{3.7372673973074755,7.488151363050826,11.185936192124636,14.94775456686449,18.6833383978791,22.267835596203376,25.900334055456607,29.280670618318336,32.36709747234483,35.53932473293138,37.267593871753476,39.93530594603607,42.497156725997044,46.197461990306316,48.51040608935317,49.64535967657379,52.463262307335135,55.58237362210986,57.18082501112108,58.547691634050295,59.938478425838,62.645769140070094,65.02674363395198,66.73501382473344,68.15184553833878,68.81675396425257,69.48166239016638,70.2155278368899,71.19325504479936,72.12268222393203,72.82421554896943,73.52574887400684,74.3051127174019,75.24687912079926,76.13373677085936,76.80138472185402,77.4690326728487,78.2916904572735,79.7165196001851,81.78289306101861,83.95059715420078,85.10290733039955,86.76360099478559,90.3675759441691,92.33436852839549,93.13755112802275,93.94073372765001,96.2912206580315,97.74610588777183,99.46911584991486,102.01639569492949,104.00288424568778,104.76994076988703,105.53699729408625,106.78090421250171,108.71210287131588,110.53625750975488,112.57451484964965,116.16531313807994,117.99999999300111}","{0,1}",point_arc-batch-1,exp-2,0.49873307,0.400118858,0.188943642,0.400118858,TRUE,0.188943642,0.461123105
26091,3AZHRG4CU5KRZPPOO2AYJQIOBNZ03U,1.64802E+12,point_arc,913,1280,0.2940625,19,1.64802E+12,142,FALSE,10,"0,0.4","Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{0.3928672140470821,0.7857344280941643,1.1786016421412464,1.571468856188329,1.964336070235412,3.7773409748439333,4.66570970172256,5.416993701621541,6.527708350107799,8.67528111935435,10.261211216826512,11.249941486054869,12.534348242526288,14.484834386384174,15.91971911254731,17.819447781516946,19.899786608331787,21.131422199170817,22.52054308592706,24.695207829409703,27.248563878646756,29.6673292238084,31.380430624836958,33.761118725492686,36.6350840889359,39.263349777989234,42.11133911829638,44.98873173761431,48.121654470749405,51.30099564898691,54.390242632861565,57.43553461159878,60.50851977678901,63.68209848524839,65.69428189795777,68.41018485934525,70.89804660401575,72.58823312234244,74.14249307600709,76.6208093103464,78.20927013793127,80.59473740192853,82.0876339706702,85.24871141015,88.16868959515543,89.4217916998,90.63278665992407,91.80770675864159,94.17886232524455,97.27652519165585,99.96113054663842,101.02185558856661,102.17176310996204,105.15165128632813,107.12242768741939,109.38393313891336,111.51199876454913,113.60089020107227,116.2012257861529,117.99999999191448}","{0,1}",point_arc-batch-1,exp-2,0.320893531,0.256604718,0.037457782,0.256604718,TRUE,0.037457782,0.27487486
26092,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.6990625,13,1.64802E+12,70,FALSE,24,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{1.772502969220771,3.5871159400240824,5.809029792682973,8.316138090593872,9.3288483843107,10.496569586041852,11.96888214514702,14.51287270531861,16.21883790729453,17.975948898520205,19.295016732423356,20.63734256763329,22.020238853469365,24.089367314769486,27.286974066023696,29.612511505931753,31.03535605100402,32.29716115087638,33.53131724294608,34.55419413747047,35.44770935173249,36.23458850940803,36.84887136924904,37.46315422909005,38.126171356460766,39.127047070496694,40.107415204670495,40.94783835575888,41.78826150684725,42.90037762811433,44.28549455368666,46.99841277291182,49.90571111894469,51.359645628240166,52.741848572331946,54.29861404491736,57.08129288185089,58.68539067348407,59.933928711384766,62.29584560987834,63.35958192751577,65.16601363456647,68.22739871892166,70.37864334139722,72.19801757220654,74.77710108456651,76.62724851970835,78.17779049208833,81.84419942011996,83.94759230562504,86.87417079275232,89.71910436152275,93.23219691089047,96.67345829468618,100.09322483409744,103.48751486149683,107.05680572079812,110.66468639071233,114.31672436762307,117.99999998560156}","{0,1}",point_arc-batch-1,exp-2,0.53374021,0.433926927,0.265135573,0.433926927,TRUE,0.265135573,0.485014003
26093,3BXQMRHWK0Y81X9ESRTX4WF1R3KMUZ,1.64802E+12,point_arc,657,1366,0.3540625,18,1.64802E+12,57,TRUE,13,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36 Edg/99.0.1150.46","{2.2401839386748827,4.479194501191361,6.687347040007185,8.921511438277122,11.185539361724302,13.414499055366225,15.67773864479092,17.851811871674812,20.084563034950662,22.339141696310318,24.43657264553412,26.40826668339391,28.650133874942817,30.554082072913637,32.01363034270352,33.304019058240335,34.71149753092943,36.2900159381183,38.051349820104356,40.32704942624795,42.55890037229412,44.81925878792016,47.09893383568024,49.383093305939425,51.66666908782737,53.75081848322811,55.949727265348805,57.935160213383526,60.192224575079855,62.446129582844094,64.69278610247117,66.92817468065547,69.05007962025987,70.98921164631803,72.74641544754424,74.37936685794942,76.09335157787885,77.73653056743383,79.72685236312111,81.57027457912127,83.07638438240329,84.64358103453159,86.50950551967601,88.39790533580027,90.37997404503989,92.5909245447112,94.80646850445727,96.75326532269206,98.52126530773967,100.38998750685577,102.30343996625955,104.21367885123615,106.2091136596008,108.13423086036536,109.66152111261171,111.26074178744156,112.87798011597405,114.49107848992206,116.11647627276533,117.99999998813708}","{0,1}",point_arc-batch-1,exp-2,0.454423276,0.435755002,-0.081692502,0.564244998,FALSE,0.081692502,0.439982731
26094,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.4740625,14,1.64802E+12,81,TRUE,25,"0,0","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{2.0565946988061046,3.8380013165478695,5.519320810904257,7.371377329036351,9.263248406306936,11.214051982144943,13.319447247452926,15.577504181034614,17.90151087610224,20.205855644790354,22.509671087873542,24.798897199704115,27.113120812735254,29.421266184208807,31.64923421440221,33.655225451933276,35.626446713564675,37.87611114386981,40.15964645484771,42.431489340362646,44.77317001730324,47.10577529788726,49.35743404912504,51.53247790656309,53.73750944690899,55.838484195256584,57.86451178810826,59.74898952936586,61.59895619213636,63.514511216964706,65.53195631530829,67.71573516163146,70.03360772088907,72.36453659223115,74.69085024526674,76.94242103421327,79.20476049282,81.51911516455243,83.65678447273586,85.88481254393545,87.99327376857117,89.56624271867743,90.93736292413448,92.25041648302938,93.64703038321852,95.14286048837944,96.78818364111828,98.43305857837292,99.76885124465676,100.89987588579459,101.98805244378288,103.15530523476686,104.39666049266533,105.82925134044534,107.48289587081472,109.30734975026958,111.34519413151494,113.60635315748648,115.94721961048255,117.99999998743552}","{0,1}",point_arc-batch-1,exp-2,0.678147853,0.706750809,-0.232688309,0.293249191,FALSE,0.232688309,0.693788912
26096,3MAOD8E57RA60JO99XJK1I35QBBXN2,1.64802E+12,point_arc,657,1366,0.3290625,16,1.64802E+12,118,FALSE,21,"0,0.4","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36","{2.1838180992807117,3.1016498668788546,4.061504191795651,7.095558169755548,9.667161213268178,12.22134404947052,13.682852252227072,16.46087378817535,19.263500088417416,22.152718439216972,23.694956203126903,25.611595904942213,28.42031448481743,31.358245844504037,34.489748531427615,37.663521641221,40.71328294725339,43.55294050025342,46.55646915147191,49.24236357216705,51.85402431153885,54.75508345944761,57.48324697558622,60.469885135929,62.75719413083808,65.39923462939441,68.67961096228801,71.76152915067793,73.2139842470585,75.228760507856,78.02888102866191,79.29442947442446,81.39655586430725,83.10027476568966,84.32382550215854,85.28014720802109,86.31149247632813,87.57122260927926,89.48257687256353,90.53447266300837,91.2287839099736,91.92309515693883,92.99964626257115,94.19325696698839,95.94798679558704,98.43399122343915,100.37248970063433,101.08653356791628,101.8005774351982,102.53242688440102,103.27117623222313,104.03410380109113,106.63504253548479,109.4394719170584,111.23864184375526,112.4932928218892,113.46307273550767,115.44087468164433,116.90518893264043,117.999999995242}","{0,1}",point_arc-batch-1,exp-2,0.460620708,0.374941292,-0.045878792,0.374941292,FALSE,-0.045878792,0.41183694
26097,3EFE17QCRD56U6GZCPIKXQPHPK0HS5,1.64802E+12,point_arc,462,1093,0.276166687,19,1.64802E+12,140,FALSE,7,"0,0",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{0.7517614819582814,1.5035229639165626,2.3267467438796414,3.2889503578218253,4.336918449933761,5.62769696262507,7.407043432933281,9.345222249487165,10.99696573494821,12.57192076870427,14.27408292658006,15.996945799229149,17.66544456211535,19.175017651004726,20.693962644246387,22.31497594981193,24.136305254690026,26.179292820485802,28.34081401456745,30.556979012778193,32.79457650828697,34.8064678053595,36.65195797115409,38.50995558886667,40.48467187039984,42.648795803771236,44.96475223094773,47.380780358925534,49.85126959276129,52.30145245132188,54.68696372809866,57.04450758072954,59.41412266821042,61.84254764148585,64.19540117851021,66.22465051723943,68.17972867941114,69.96105159050477,71.58529480374102,73.25519677898208,74.85676654788578,76.49159464292177,78.50524281192631,80.86737751078208,83.3195915004947,85.78245484019203,88.24959866178112,90.74111846269219,93.22288641817062,95.56957944805953,97.90413509396443,100.05133932309742,101.92717406563654,103.87886776874502,105.79627225795602,108.06430751326312,110.51968248708488,113.01227901344261,115.50605566225886,117.99999998560126}","{0,1}",point_arc-batch-1,exp-2,0.282396422,0.256604718,0.019561969,0.256604718,TRUE,0.019561969,0.252957767
26098,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.2890625,1,1.64802E+12,11,TRUE,26,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{2.3481267525147174,5.148394807333423,6.6516435717585045,7.827218039986292,9.048163552589035,10.271114512095252,11.474088717815981,12.943495895421043,14.353376469392611,15.309060140774935,17.092664867673662,19.94657706588352,24.348437250150784,28.11086120776197,32.7132263389406,35.61643904962243,38.19346801573225,41.78577964171085,44.409210954596794,46.444747525644864,48.40648275445067,49.80201357398619,53.77427295553232,54.63274528905609,55.30364201552128,55.974538741986464,56.81915799508279,57.67063028661519,58.74489447332674,59.95970748268526,62.533006036720955,63.494246478677525,64.67570636789041,66.12478585129534,67.87466039845906,68.77411173241953,69.60794939215818,70.51709214327003,71.4930621287241,72.36616106798122,73.12807523417355,73.88998940036589,75.33703232296355,77.69349834022987,79.7386870577496,83.07425572331829,86.31705351492978,87.4602508657051,89.27063490805145,90.86916169945682,92.39305119830729,95.60885519516064,98.76622845408482,101.49058777849159,103.35495195765338,105.61854481561203,108.94754798813769,111.42958944712451,114.75314892742077,117.99999998797713}","{0,1}",point_arc-batch-1,exp-2,0.416842734,0.487299454,-0.198236954,0.512700546,FALSE,0.198236954,0.451351125
26099,3QL2OFSM97IIXLDEI1NXN5IVPTNNCQ,1.64802E+12,point_arc,577,1280,0.583958435,8,1.64802E+12,92,FALSE,32,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{2.0031883202390155,3.812221754362894,5.388098086664521,6.858560077351639,8.216374347023333,9.321749553144818,10.455005166401595,11.632533321082791,12.799042966837325,13.96055430690391,14.909069038924898,15.850095974795847,17.068707378869462,18.44733169213499,20.145131144480263,22.206947758929697,24.685301639508644,26.74153136122922,28.405844979407952,29.93965014819744,31.897954547759007,34.321435274929705,37.014297375520606,39.14774135882066,40.95611221268366,42.774550357244166,44.444799583968276,45.79074094143092,47.71277972265467,49.96597620034578,52.488616461227956,55.172081884486445,57.497206069632384,59.71221574961009,62.38463733093303,65.12263753351421,67.85479856714684,70.535892233874,73.18825091736224,75.90823690820396,78.53129533113051,81.08233966102368,83.818578056114,86.54498396807679,89.23401333136664,91.59305627238959,93.72620868577006,95.64372716605479,97.40340019307884,99.20689718106205,101.08498211433998,103.13020969111463,105.25279926341472,107.19298302247489,108.92499242423868,110.63025675229734,112.45739086924375,114.25660190923405,116.10724206768063,117.99999999005237}","{0,1}",point_arc-batch-1,exp-2,0.482389241,0.494680479,0.089277956,0.494680479,TRUE,0.089277956,0.510511377
26100,3EFE17QCRD56U6GZCPIKXQPHPK0HS5,1.64802E+12,point_arc,462,1093,0.581166687,13,1.64802E+12,71,TRUE,8,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{1.7725029692207688,3.58711594002408,5.809029792682973,8.316138090593872,9.3288483843107,10.496569586041852,11.96888214514702,14.512872705318612,16.21883790729453,17.97594889852021,19.29501673242336,20.637342567633294,22.020238853469365,24.089367314769486,27.286974066023696,29.612511505931753,31.03535605100402,32.29716115087638,33.53131724294608,34.55419413747047,35.44770935173249,36.23458850940803,36.84887136924904,37.46315422909005,38.126171356460766,39.127047070496694,40.107415204670495,40.94783835575888,41.78826150684725,42.90037762811433,44.285494553686654,46.99841277291182,49.90571111894469,51.359645628240166,52.741848572331946,54.29861404491736,57.08129288185089,58.68539067348407,59.933928711384766,62.29584560987834,63.35958192751577,65.16601363456647,68.22739871892166,70.37864334139722,72.19801757220654,74.77710108456651,76.62724851970835,78.17779049208833,81.84419942011996,83.94759230562504,86.87417079275232,89.71910436152277,93.23219691089048,96.6734582946862,100.09322483409744,103.48751486149685,107.05680572079814,110.66468639071235,114.31672436762308,117.99999998560158}","{0,1}",point_arc-batch-1,exp-2,0.46625979,0.566073073,0.015093614,0.433926927,TRUE,-0.015093614,0.514985997
26101,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.2890625,3,1.64802E+12,35,TRUE,27,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{2.862170961949011,5.722699485988134,8.756765043556038,12.156478090168923,15.39752553406286,18.745689994564763,22.098519193061858,25.35787991092213,28.287150686388134,30.90439781654937,32.89900796365584,34.748129284717315,37.75205524396261,39.59920144381434,42.369110687673974,45.13697174619632,47.84779488701232,48.707254529476614,49.451793167596314,50.26451443222987,51.26761840928144,52.45939156404138,54.11798601867565,55.36100462901227,57.66459060091489,60.12705082489469,60.754549395015985,61.382047965137296,62.025095334097585,63.67462428218318,64.78570278874537,65.7644713066185,66.54406985315956,67.26055250956276,67.97703516596594,68.81120276282387,69.64926732532373,71.34481049855015,73.47852300788311,75.92539806447368,77.61383748286156,80.5024145708439,82.63121890714929,84.04931143362369,86.46914755321222,89.08166091537113,91.10968615160148,92.57376448510587,93.60988389848904,96.06549023578917,98.69021141773906,100.58212021891694,102.87471660299619,106.01502591761559,108.23198596578851,109.57341568533163,111.22319463932587,113.09705321909351,115.68880349929182,117.9999999906818}","{0,1}",point_arc-batch-1,exp-2,0.516769956,0.59847931,-0.30941681,0.40152069,FALSE,0.30941681,0.552577179
26102,3U088ZLJVLTOQNRCYML0ONTL9GUW0X,1.64802E+12,point_arc,625,1366,0.3040625,18,1.64802E+12,59,TRUE,28,"0,0.4","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36","{1.4856357877863113,4.044443037683078,6.06598130334232,7.242497453231643,8.43729523068883,9.665142960077374,11.186652200148073,12.577057719118395,13.727695105805026,14.794182375916577,15.834581019242313,16.78539887419735,17.719281063854464,18.56508467281273,19.373033541263084,20.23191566569667,21.267242800373587,22.521471958063376,24.25101007143679,25.71550977411142,28.246418396109924,29.190678069163194,30.13605275949866,31.088115037197916,32.04663606376491,33.151748170051285,34.29377422657774,35.55770440268328,38.34432920911206,40.02755706596704,43.056204680593225,47.30362162506607,50.95597799745681,54.4950401681618,56.826121567221314,58.25645066215123,61.727318378397406,63.0830978990201,64.84817782454355,66.79418250052397,67.96200088913369,71.84802334582227,74.05652134882021,74.86285119594075,75.66918104306127,77.12979600482815,78.8226610892361,80.98362998323378,84.90554315560279,86.83271381375752,88.74479965534948,92.47344734804362,95.13740537816004,97.45719120563622,100.1823032298469,103.91479959308887,107.41458514854261,110.84673975874983,114.01841391743504,117.99999998788803}","{0,1}",point_arc-batch-1,exp-2,0.361198077,0.435755002,-0.131692502,0.564244998,FALSE,0.131692502,0.395507523
26104,3EFE17QCRD56U6GZCPIKXQPHPK0HS5,1.64802E+12,point_arc,462,1093,0.621166687,1,1.64802E+12,10,FALSE,9,"0,0.4",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:98.0) Gecko/20100101 Firefox/98.0,"{2.348126752514719,5.148394807333423,6.6516435717585045,7.827218039986292,9.048163552589035,10.27111451209525,11.47408871781598,12.94349589542104,14.353376469392607,15.309060140774935,17.09266486767365,19.946577065883513,24.348437250150774,28.110861207761964,32.7132263389406,35.61643904962243,38.19346801573225,41.785779641710846,44.409210954596794,46.44474752564486,48.40648275445067,49.80201357398618,53.774272955532304,54.63274528905609,55.30364201552128,55.974538741986464,56.81915799508279,57.67063028661519,58.74489447332673,59.95970748268526,62.533006036720955,63.49424647867751,64.6757063678904,66.12478585129534,67.87466039845904,68.77411173241953,69.60794939215816,70.51709214327002,71.4930621287241,72.36616106798121,73.12807523417355,73.88998940036588,75.33703232296354,77.69349834022984,79.73868705774957,83.07425572331826,86.31705351492978,87.46025086570509,89.27063490805142,90.8691616994568,92.39305119830725,95.60885519516061,98.76622845408481,101.49058777849154,103.35495195765337,105.618544815612,108.94754798813767,111.42958944712448,114.75314892742074,117.99999998797709}","{0,1}",point_arc-batch-1,exp-2,0.583157266,0.512700546,0.108466141,0.512700546,TRUE,0.108466141,0.548648875
26105,3QL2OFSM97IIXLDEI1NXN5IVPTNNCQ,1.64802E+12,point_arc,577,1280,0.668958435,2,1.64802E+12,21,TRUE,33,"0,0","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36","{2.1685462971070164,3.8831675586603738,5.608741851694989,7.6854371789323785,9.889329416684431,12.099146691447288,14.275794212924776,16.456189008630655,18.493992519057663,20.15328782132445,21.575909807958702,23.063356202396385,24.66138767437781,26.411697823248026,28.245403246486347,30.24377355992585,32.205440512810945,33.88732712200777,35.87434991852482,37.865901081677315,39.835595181837625,41.74054526018527,43.79307930925302,45.79035308289229,47.76944488740733,49.95287989695868,52.169311907602506,54.39581723269829,56.618970993479486,58.80891539083354,60.915909605383575,62.92052256198625,64.75463716217772,66.5299553697385,68.43958702621447,70.32507141581488,72.30990024178138,74.24706543637956,76.0992950534086,77.89342571843532,79.59710628431688,81.39391683104456,83.26964608661848,85.07256389512445,86.82618476251807,88.59434232189348,90.38819522116853,92.29143282922608,94.35599762312962,96.4386041156509,98.44815693085403,100.5401509254298,102.66026465443738,104.7851966608887,106.95379622123482,109.17474311524782,111.40070929636332,113.62704706241662,115.82923233194461,117.99999998598346}","{0,1}",point_arc-batch-1,exp-2,0.570426965,0.571293782,0.097664653,0.428706218,TRUE,-0.097664653,0.579264691
