participantId,task,id,rsp_time,status,data.select.x,data.select.y,pixel.select.x,pixel.select.y,param.mu,param.sigma,param.lambda,param.p,param.q,data.select.slope,data.ans.slope,pixelToMM,dist_to_screen,phy.select.x,phy.select.y,va.select.x,va.select.y,data.ans.x,data.ans.y,pixel.ans.x,pixel.ans.y,phy.ans.x,phy.ans.y,va.ans.x,va.ans.y
67e557aa25a43e8dde6c806c,task4,6,6.861,completed,3.16,0.988825545309386,486.56,19.413909602792515,0.22,1.12,0.26,3.93,6.77,0.03293475712358503,0.2938223800328151,4.647058823529412,547.9566085733293,93.9432911392405,84.0501713512978,9.79900207541743,8.77133549489911,0.22,0.37,329.27,263.85,60.096075949367076,31.449999999999992,6.277516029226105,3.287592150539729
67e557aa25a43e8dde6c806c,task4,7,7.246,completed,3.54,0.9737997214495424,506.88999999999993,25.349110027430704,1.27,1.09,0.13,3.65,33.73,0.07650023755544019,0.3009611762030285,4.647058823529412,547.9566085733293,98.31810126582276,82.77297632321111,10.25295027126139,8.6385578244855,1.27,0.43500000000000005,385.445,238.17499999999998,72.18436708860759,36.975,7.5368997701929965,3.8647369437023125
67e557aa25a43e8dde6c806c,task4,8,9.802,completed,-0.52,0.9968419844599696,289.68000000000006,16.247416138311994,-1.23,0.69,-0.49,4.91,16.29,0.05454329238884988,0.45945242262881597,4.647058823529412,547.9566085733293,51.5767088607595,84.7315686790974,5.38901951859308,8.842164185046446,-1.23,0.745,251.695,115.72500000000002,43.402721518987335,63.32499999999999,4.5359318171541,6.614073402562246
67e557aa25a43e8dde6c806c,task4,9,6.358,completed,2.75,0.9805945992659422,464.625,22.665133289952845,0.19,0.79,0.59,2.5,44.89,0.04998725316354019,0.4885526871192193,4.647058823529412,547.9566085733293,89.22310126582278,83.35054093760507,9.308870268256394,8.698604556737964,0.19,0.20500000000000002,327.665,329.025,59.75069620253164,17.425000000000004,6.241509868524679,1.8218501646945173
67e557aa25a43e8dde6c806c,task4,10,9.167,completed,1.48,0.9714689750736611,396.68,26.269754845903847,-1.29,1.18,0.25,3.37,5,0.05773038739985092,0.29253135419773596,4.647058823529412,547.9566085733293,74.6020253164557,82.5748628812612,7.7885676302730715,8.617959786071795,-1.29,0.375,248.485,261.875,42.71196202531645,31.874999999999996,4.4638155165768625,3.3319942011177073
67f441842da280dba751a76b,task4,1,10.129,completed,0.66,0.515,352.81,206.575,0.66,0.85,-0.03,3.9,30.26,0.3803281275524905,0.3803281275524905,6.258823529411765,470.29261815181286,48.381296992481204,32.50211466165414,5.889106322850955,3.95815976352016,0.66,0.515,352.81,206.575,48.381296992481204,32.50211466165414,5.889106322850955,3.95815976352016
67f441842da280dba751a76b,task4,2,9.241,completed,-0.79,0.4975073863309425,275.235,213.4845823992777,-1.59,1.79,0.3,3.64,49.94,0.18392899022682963,0.18450941223014716,6.258823529411765,470.29261815181286,35.986795112781955,31.398140030190593,4.382136135175055,3.823817490124577,-1.59,0.35,232.435,271.75,29.1484492481203,22.088815789473685,3.55002127827971,2.6905872789728
67f441842da280dba751a76b,task4,3,8.52,completed,-0.13,0.603063595836216,310.545,171.78987964469465,0.31,0.53,-0.81,3.24,15.38,0.6751814561116952,0.6896476047997858,6.258823529411765,470.29261815181286,41.62843045112782,38.05988765075367,5.068286845122603,4.634310318273879,0.31,0.905,334.085,52.52499999999998,45.389520676691724,57.11536654135339,5.525521737257951,6.9498350483836555
67f441842da280dba751a76b,task4,4,3.949,completed,0.66,0.5199600582316434,352.81,204.61577699850085,0.73,1.25,-0.08,2.65,34.89,0.2862597779728239,0.2862943561166405,6.258823529411765,470.29261815181286,48.381296992481204,32.81514841189366,5.889106322850955,3.9962507626971875,0.73,0.54,356.555,196.7,48.9796522556391,34.079887218045116,5.96180923564987,4.150139350856146
67f441842da280dba751a76b,task4,5,2.573,completed,0.42,0.5849951233225339,339.97,178.92692628759912,0.81,1.2,-0.38,4.4,7.54,0.26920330541438026,0.2692523577097378,6.258823529411765,470.29261815181286,46.32979323308271,36.919570048033975,5.639803522654519,4.495605722338682,0.81,0.69,360.835,137.45000000000005,49.66348684210526,43.54652255639097,6.044892393465282,5.301489966458975
67f441842da280dba751a76b,task4,6,3.391,completed,0.69,0.5717290090906788,354.415,184.16704140918188,-0.14,0.97,0.4,4.59,30.08,0.3250210676195117,0.3279005133462851,6.258823529411765,470.29261815181286,48.63773496240602,36.082333609435224,5.920265298526961,4.39375853788045,-0.14,0.30000000000000004,310.01,291.5,41.54295112781955,18.93327067669173,5.057893210717766,2.306330103707121
67f441842da280dba751a76b,task4,7,6.55,completed,1.91,0.5090457930187928,419.685,208.9269117575768,1.38,0.53,0.65,3.88,47.64,0.6198615365850791,0.6329749940744794,6.258823529411765,470.29261815181286,59.06621240601504,32.12633928685333,7.186603527217008,3.912432997522947,1.38,0.175,391.33,340.875,54.53580827067669,11.044407894736842,6.63667066463222,1.345479080532754
67f441842da280dba751a76b,task4,8,6.895,completed,-1.66,0.5160729798496039,228.69,206.15117295940647,-1.38,0.53,-0.45,2.22,21.34,0.7199983113244843,0.7581456403137972,6.258823529411765,470.29261815181286,28.550093984962405,32.569831388064756,3.4771921349304002,3.966399836922722,-1.38,0.725,243.67000000000002,123.625,30.943515037593986,45.755404135338345,3.7684912614094737,5.569992944788721
67f441842da280dba751a76b,task4,9,7.625,completed,0.15,0.5282634922970846,325.52500000000003,201.3359205426516,-0.53,1.14,0.37,2.74,41.87,0.30660489775094285,0.3162074686600282,6.258823529411765,470.29261815181286,44.02185150375941,33.33918562758386,5.359274108777232,4.060015391319277,-0.53,0.31499999999999995,289.145,285.57500000000005,38.20925751879699,19.879934210526308,4.652478194900185,2.4216130965292653
