"","participantId","task","id","data.ans.x","data.ans.y","data.select.x","data.select.y","pixelToMM","dist_to_screen","pixel.select.x","pixel.select.y","phy.select.x","phy.select.y","va.select.x","va.select.y","pixel.ans.x","pixel.ans.y","phy.ans.x","phy.ans.y","va.ans.x","va.ans.y"
"61","67fbed03e8c70e38014c41b3","task5","10",2.25,0.72623331702288,2.24,0.72,5.08235294117647,588.991385699668,437.34,125.6,76.2127314814815,55.9583333333333,7.40348767898339,5.43941388070681,437.875,123.137839775962,76.3179976851852,56.4427861551926,7.41368499969524,5.48643335524863
"62","67fbed03e8c70e38014c41b3","task5","2",-0.84,0.316006610962402,-0.83,0.32,5.08235294117647,588.991385699668,273.095,283.6,43.8960069444445,24.8703703703704,4.26813166239785,2.41897525883471,272.56,285.177388669851,43.7907407407407,24.5600045441265,4.25790576437972,2.38879684230682
"63","67fbed03e8c70e38014c41b3","task5","6",-0.29,0.557306444583629,-0.31,0.55,5.08235294117647,588.991385699668,300.915,192.75,49.369849537037,42.7459490740741,4.79978084623756,4.1564076850092,301.985,189.863954389466,49.5803819444444,43.3138052705911,4.82022491011306,4.21157386925455
"64","67fbed03e8c70e38014c41b3","task5","7",-0.33,0.515893869119807,-0.29,0.51,5.08235294117647,588.991385699668,301.985,208.55,49.5803819444444,39.6371527777778,4.82022491011306,3.85436035950361,299.845,206.221921697676,49.1593171296296,40.0952237400406,4.77933647662986,3.89886951140807
"65","67fbed03e8c70e38014c41b3","task5","5",-0.33,0.663482469708152,-0.31,0.65,5.08235294117647,588.991385699668,300.915,153.25,49.369849537037,50.5179398148148,4.79978084623756,4.91126412131758,299.845,147.92442446528,49.1593171296296,51.5657961121555,4.77933647662986,5.01300623929112
"66","67fbed03e8c70e38014c41b3","task5","4",-0.04,0.363992352751071,-0.08,0.36,5.08235294117647,588.991385699668,313.22,267.8,51.7909722222222,27.9791666666667,5.0348687966321,2.7212398118272,315.36,266.223020663327,52.212037037037,28.2894519528176,5.0757493846034,2.75140647046794
"67","67fbed03e8c70e38014c41b3","task5","1",1.91,0.226858498950301,1.89,0.23,5.08235294117647,588.991385699668,418.615,319.15,72.5284143518519,17.8755787037037,7.04650861865707,1.73876331146466,419.685,320.390892914631,72.7389467592593,17.6314215330008,7.06691117757886,1.71501763545864
"68","67fbed03e8c70e38014c41b3","task5","8",0.98,0.480770244360508,0.98,0.47,5.08235294117647,588.991385699668,369.93,224.35,62.9491898148148,36.5283564814815,6.11773906857966,3.55225944607725,369.93,220.095753477599,62.9491898148148,37.3654188759353,6.11773906857966,3.63360699695015
"69","67fbed03e8c70e38014c41b3","task5","9",-1.35,0.243407464321364,-1.35,0.24,5.08235294117647,588.991385699668,245.275,315.2,38.4221643518518,18.6527777777778,3.73629858741101,1.81434934558585,245.275,313.854051593061,38.4221643518518,18.9176055893283,3.73629858741101,1.84010465966608
"70","67fbed03e8c70e38014c41b3","task5","3",-0.17,0.569155021450642,-0.15,0.57,5.08235294117647,588.991385699668,309.475,184.85,51.0541087962963,44.3003472222222,4.96332468801181,4.30740994533542,308.405,185.183766526996,50.8435763888889,44.2346755676049,4.94288280050278,4.30103056088778
"71","558d8d71fdf99b534f79b352","task5","7",1.17,0.502796355981319,1.23,0.5,4.4,605.861784740424,383.305,212.5,75.7511363636364,44.8863636363636,7.15440329850617,4.24292119707688,380.095,211.395439387379,75.0215909090909,45.137400139232,7.08567688520779,4.26662876906156
"72","558d8d71fdf99b534f79b352","task5","1",-0.55,0.186000504734456,-0.55,0.18,4.4,605.861784740424,288.075,338.9,54.1079545454545,16.1590909090909,5.11354148670358,1.52805946029728,288.075,336.52980062989,54.1079545454545,16.6977725841159,5.11354148670358,1.57899271675507
"73","558d8d71fdf99b534f79b352","task5","3",-0.99,0.454763122966061,-1.04,0.45,4.4,605.861784740424,261.86,232.25,48.15,40.3977272727273,4.55110583286825,3.81896060007113,264.535,230.368566428406,48.7579545454545,40.825325811726,4.60850773526177,3.85935281943581
"74","558d8d71fdf99b534f79b352","task5","9",0.92,0.533550594308949,1,0.53,4.4,605.861784740424,371,200.65,72.9545454545455,47.5795454545455,6.89092449038834,4.4972425298421,366.72,199.247515247965,71.9818181818182,47.8982919890988,6.79926244285685,4.52733937455571
"75","558d8d71fdf99b534f79b352","task5","2",0.32,0.196869139293748,0.31,0.19,4.4,605.861784740424,334.085,334.95,64.5647727272727,17.0568181818182,6.1000612938578,1.61294073533456,334.62,332.23668997897,64.6863636363636,17.6734795502342,6.11152741676997,1.67124584559123
"76","558d8d71fdf99b534f79b352","task5","10",-0.74,0.57454883251513,-0.74,0.57,4.4,605.861784740424,277.91,184.85,51.7977272727273,51.1704545454545,4.89548196481345,4.83626826982741,277.91,183.053211156524,51.7977272727273,51.5788156462446,4.89548196481345,4.87481729962467
"77","558d8d71fdf99b534f79b352","task5","4",-0.53,0.301210562600253,-0.52,0.29,4.4,605.861784740424,289.68,295.45,54.4727272727273,26.0340909090909,5.14796859077952,2.46164077871216,289.145,291.0218277729,54.3511363636364,27.0404936879772,5.13649299243947,2.55676971143632
"78","558d8d71fdf99b534f79b352","task5","6",0.24,0.530245304128104,0.34,0.53,4.4,605.861784740424,335.69,200.65,64.9295454545454,47.5795454545455,6.13445929488445,4.4972425298421,330.34,200.553104869399,63.7136363636364,47.6015670751366,6.01979502276219,4.49932188632659
"79","558d8d71fdf99b534f79b352","task5","8",-1.1,0.506714805114198,-1.17,0.5,4.4,605.861784740424,254.905,212.5,46.5693181818182,44.8863636363636,4.40185026310006,4.24292119707688,258.65,209.847651979892,47.4204545454545,45.48917000457,4.48222053594625,4.29984885803723
"80","558d8d71fdf99b534f79b352","task5","5",0.92,0.544557646040017,1,0.54,4.4,605.861784740424,371,196.7,72.9545454545455,48.4772727272727,6.89092449038834,4.58200658202242,366.72,194.899729814193,71.9818181818182,48.8864250422288,6.79926244285685,4.62063737803044
"81","667433338e6cc9e53c828774","task5","9",1.66,0.503817143177693,2.68,0.5,4.08235294117647,617.632730558268,460.88,212.5,100.647838616715,48.3789625360231,9.31619294093433,4.48566643805563,406.31,210.992228444811,87.2805475504323,48.7483013895995,8.08329853126465,4.51987592719593
"82","667433338e6cc9e53c828774","task5","10",1.5,0.71205240561796,2.47,0.7,4.08235294117647,617.632730558268,449.645,133.5,97.8957492795389,67.7305475504323,9.0625289536503,6.27685735792161,397.75,128.739299780906,85.1837175792507,68.8967133101528,7.88972580655937,6.38470890144238
"83","667433338e6cc9e53c828774","task5","4",0.62,0.64455801221823,1.52,0.64,4.08235294117647,617.632730558268,398.82,157.2,85.4458213256484,61.9250720461095,7.91392488638279,5.73978249005338,350.67,155.399585173799,73.6511527377522,62.3660958507985,6.82429876164218,5.78059154394785
"84","667433338e6cc9e53c828774","task5","1",1.97,0.275834194752582,2.83,0.29,4.08235294117647,617.632730558268,468.905,295.45,102.613616714697,28.0597982708934,9.49732564277261,2.60256863982855,422.895,301.04549307273,91.3431556195965,26.6891443481785,8.45821325424092,2.47547995998295
"85","667433338e6cc9e53c828774","task5","2",1.95,0.207071333625371,2.85,0.21,4.08235294117647,617.632730558268,469.975,327.05,102.875720461095,20.3191642651297,9.52147309593583,1.88477279926349,421.825,328.206823217978,91.0810518731988,20.0357925834923,8.43403059480214,1.85849234223031
"86","667433338e6cc9e53c828774","task5","3",0.48,0.517248724746405,0.5,0.51,4.08235294117647,617.632730558268,344.25,208.55,72.078530259366,49.3465417867435,6.67891756103897,4.57528538534779,343.18,205.68675372517,71.8164265129683,50.0479133526241,6.65468525542586,4.64024419916192
"87","667433338e6cc9e53c828774","task5","6",-1.56,0.502533621174965,-0.81,0.5,4.08235294117647,617.632730558268,274.165,212.5,54.910734870317,48.3789625360231,5.09053901508516,4.48566643805563,234.04,211.499219635889,45.0818443804035,48.6241104638313,4.18024079437518,4.50837300792569
"88","667433338e6cc9e53c828774","task5","5",-0.29,0.501695236835157,-0.29,0.5,4.08235294117647,617.632730558268,301.985,212.5,61.7254322766571,48.3789625360231,5.72130883490116,4.48566643805563,301.985,211.830381450113,61.7254322766571,48.5429901346986,5.72130883490116,4.50085936158859
"89","667433338e6cc9e53c828774","task5","7",-0.1,0.330773553027866,0.58,0.32,4.08235294117647,617.632730558268,348.53,283.6,73.1269452449568,30.9625360230548,6.7758407820366,2.87169245151884,312.15,279.344446553993,64.2154178674352,32.0049626596847,5.95169791478868,2.96833219621531
"90","667433338e6cc9e53c828774","task5","8",-0.58,0.255049568601043,0.27,0.26,4.08235294117647,617.632730558268,331.945,307.3,69.0643371757925,25.157060518732,6.40021048203106,2.33341611032244,286.47,309.255420402588,57.9249279538905,24.6780670483574,5.3695737027282,2.28899951782769
"91","66803a896850f7964079120f","task5","5",-0.13,0.397787493623606,-0.13,0.41,5.44705882352941,517.438787133982,310.545,248.05,47.8322354211663,29.7316414686825,5.29267655253513,3.29126684066397,310.545,252.873940018676,47.8322354211663,28.8460369296168,5.29267655253513,3.19328271224942
"92","66803a896850f7964079120f","task5","10",-0.7,0.335650458841195,-0.72,0.34,5.44705882352941,517.438787133982,278.98,275.7,42.0373650107991,24.6555075593953,4.65222211619657,2.72957762686061,280.05,277.418068757728,42.2338012958963,24.3400953684517,4.67393742481566,2.69467172801919
"93","66803a896850f7964079120f","task5","9",0.11,0.476810662462266,0.16,0.48,5.44705882352941,517.438787133982,326.06,220.4,50.6805615550756,34.8077753779698,5.6073574297525,3.85279790283792,323.385,221.659788327405,50.1894708423326,34.576496743349,5.55310801157737,3.82721726409471
"94","66803a896850f7964079120f","task5","7",-0.84,0.635543851425824,-0.82,0.64,5.44705882352941,517.438787133982,273.63,157.2,41.0551835853132,46.4103671706264,4.54364058934126,5.13555944974678,272.56,158.960178686799,40.858747300216,46.0872242151664,4.52192329808437,5.09984928689381
"95","66803a896850f7964079120f","task5","1",-1.57,0.490027204212593,-1.51,0.5,5.44705882352941,517.438787133982,236.715,212.5,34.27813174946,36.2580993520518,3.79421595631293,4.01320253684623,233.505,216.439254336026,33.6888228941685,35.5349101110968,3.72903232653383,3.93322033131341
"96","66803a896850f7964079120f","task5","2",-0.45,0.487476691210543,-0.47,0.5,5.44705882352941,517.438787133982,292.355,212.5,44.492818574514,36.2580993520518,4.92363894286173,4.01320253684623,293.425,217.446706971835,44.6892548596112,35.3499566034427,4.94534994158639,3.9127645002608
"97","66803a896850f7964079120f","task5","8",0.74,0.441707471694976,0.78,0.46,5.44705882352941,517.438787133982,359.23,228.3,56.7700863930886,33.3574514038877,6.27983362472889,3.69237816319088,357.09,235.525548680484,56.3772138228942,32.0309467865202,6.23646062995519,3.54564133866072
"98","66803a896850f7964079120f","task5","4",1.13,0.250247679386531,1.15,0.27,5.44705882352941,517.438787133982,379.025,303.35,60.4041576673866,19.579373650108,6.68094684031375,2.16775719534152,377.955,311.15216664232,60.2077213822894,18.1470104436345,6.65926914618994,2.00920492199905
"99","66803a896850f7964079120f","task5","6",1.01,0.322640770376378,1.03,0.34,5.44705882352941,517.438787133982,372.605,275.7,59.2255399568035,24.6555075593953,6.55087354869046,2.72957762686061,371.535,282.556895701331,59.0291036717063,23.3966822146585,6.52919301456891,2.59026353267385
"100","66803a896850f7964079120f","task5","3",0.86,0.637489258891203,0.9,0.64,5.44705882352941,517.438787133982,365.65,157.2,57.9487041036717,46.4103671706264,6.409941753428,5.13555944974678,363.51,158.191742737975,57.5558315334773,46.2282977694863,6.3665741987767,5.11543928827994
"101","67104869a47a61b561900be7","task5","3",0.59,0.510442580674532,0.63,0.52,5.14117647058824,526.079584997385,351.205,204.6,58.5867848970252,39.9519450800915,6.37415474781603,4.34911124000403,349.065,208.37518063356,58.1705377574371,39.2176422108637,6.32896004873537,4.26925072535723
"102","67104869a47a61b561900be7","task5","6",0.36,0.713546564514289,0.41,0.73,5.14117647058824,526.079584997385,339.435,121.65,56.2974256292906,56.0863844393593,6.12555971259708,6.10264040653401,336.76,128.149107016856,55.7771167048055,54.8222560722363,6.06905270699316,5.96534450312455
"103","67104869a47a61b561900be7","task5","7",-0.94,0.49501225272293,-0.95,0.5,5.14117647058824,526.079584997385,266.675,212.5,42.1450228832952,38.4153318077803,4.58759815058433,4.18198918045642,267.21,214.470160174443,42.2490846681922,38.0321198745363,4.59891340919101,4.1403082499413
