participantId,trialId,trialOrder,responseId,condition,status,answer,duration,cleanedDuration,parameters_taskid,parameters_itemWidthMM,parameters_itemHeightMM,parameters_blindspotAngle,parameters_taskType,parameters_training,parameters_x,parameters_y,parameters_taskIndex
"600c167e28de48080e812884","block5_train_1","7","location-x","pointArc","completed","0.25","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","location-y","pointArc","completed","4.5","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","slider-x","pointArc","completed","0.26","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","slider-y","pointArc","completed","4.49","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","px-slider-x","pointArc","completed","331.41","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","px-slider-y","pointArc","completed","232.64499999999998","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","px-location-x","pointArc","completed","330.875","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","px-location-y","pointArc","completed","232.25000000000003","56049","56049","","","","","Block5","true","0.25","4.5",""
"600c167e28de48080e812884","block5_train_1","7","windowEvents","pointArc","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":153,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":15,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_train_2","8","location-x","pointArc","completed","-1.5","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","location-y","pointArc","completed","7.2","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","slider-x","pointArc","completed","-1.49","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","slider-y","pointArc","completed","7.18","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","px-slider-x","pointArc","completed","237.78499999999997","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","px-slider-y","pointArc","completed","126.39","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","px-location-x","pointArc","completed","237.25","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","px-location-y","pointArc","completed","125.60000000000001","37024","37024","","","","","Block5","true","-1.5","7.2",""
"600c167e28de48080e812884","block5_train_2","8","windowEvents","pointArc","","{""focus"":6,""input"":0,""keydown"":1,""keyup"":1,""mousemove"":181,""mousedown"":7,""mouseup"":7,""resize"":0,""scroll"":21,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","task1_test_intro","9","","pointArc","completed","","8862","8862","","","","","","","","",""
"600c167e28de48080e812884","task1_test_intro","9","windowEvents","pointArc","","{""focus"":1,""input"":0,""keydown"":2,""keyup"":2,""mousemove"":18,""mousedown"":1,""mouseup"":1,""resize"":1,""scroll"":1,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_4","10","location-x","pointArc","completed","1.77","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","location-y","pointArc","completed","9.98","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","slider-x","pointArc","completed","2.01","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","slider-y","pointArc","completed","10","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","px-slider-x","pointArc","completed","425.03499999999997","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","px-slider-y","pointArc","completed","15","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","px-location-x","pointArc","completed","412.19499999999994","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","px-location-y","pointArc","completed","15.790000000000001","41565","41565","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_4","10","windowEvents","pointArc","","{""focus"":5,""input"":0,""keydown"":2,""keyup"":1,""mousemove"":186,""mousedown"":11,""mouseup"":11,""resize"":1,""scroll"":13,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_9","11","location-x","pointArc","completed","4.49","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","location-y","pointArc","completed","0.51","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","slider-x","pointArc","completed","4.5","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","slider-y","pointArc","completed","0.48","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","px-slider-x","pointArc","completed","558.25","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","px-slider-y","pointArc","completed","391.04","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","px-location-x","pointArc","completed","557.715","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","px-location-y","pointArc","completed","389.85499999999996","16210","16210","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_9","11","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":104,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_6","12","location-x","pointArc","completed","0.7","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","location-y","pointArc","completed","6.07","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","slider-x","pointArc","completed","0.76","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","slider-y","pointArc","completed","6.15","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","px-slider-x","pointArc","completed","358.15999999999997","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","px-slider-y","pointArc","completed","167.075","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","px-location-x","pointArc","completed","354.95000000000005","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","px-location-y","pointArc","completed","170.23499999999999","23563","23563","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_6","12","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":97,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":12,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_5","13","location-x","pointArc","completed","4.05","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","location-y","pointArc","completed","9.76","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","slider-x","pointArc","completed","4.31","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","slider-y","pointArc","completed","9.92","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","px-slider-x","pointArc","completed","548.0849999999999","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","px-slider-y","pointArc","completed","18.160000000000004","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","px-location-x","pointArc","completed","534.1750000000001","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","px-location-y","pointArc","completed","24.48000000000001","31615","27900","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_5","13","windowEvents","pointArc","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":145,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":8,""visibility"":2}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_10","14","location-x","pointArc","completed","-2.13","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","location-y","pointArc","completed","9.51","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","slider-x","pointArc","completed","-1.96","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","slider-y","pointArc","completed","9.52","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","px-slider-x","pointArc","completed","212.64","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","px-slider-y","pointArc","completed","33.960000000000015","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","px-location-x","pointArc","completed","203.54500000000002","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","px-location-y","pointArc","completed","34.35500000000002","15517","15517","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_10","14","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":87,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":4,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_7","15","location-x","pointArc","completed","2.84","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","location-y","pointArc","completed","9.68","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","slider-x","pointArc","completed","2.94","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","slider-y","pointArc","completed","9.56","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","px-slider-x","pointArc","completed","474.78999999999996","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","px-slider-y","pointArc","completed","32.379999999999974","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","px-location-x","pointArc","completed","469.44000000000005","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","px-location-y","pointArc","completed","27.64000000000001","23712","23712","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_7","15","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":121,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":14,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_8","16","location-x","pointArc","completed","1.33","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","location-y","pointArc","completed","8.98","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","slider-x","pointArc","completed","1.42","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","slider-y","pointArc","completed","9","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","px-slider-x","pointArc","completed","393.46999999999997","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","px-slider-y","pointArc","completed","54.49999999999999","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","px-location-x","pointArc","completed","388.65500000000003","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","px-location-y","pointArc","completed","55.28999999999999","15895","15895","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_8","16","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":90,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":10,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_3","17","location-x","pointArc","completed","1.75","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","location-y","pointArc","completed","4.41","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","slider-x","pointArc","completed","1.84","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","slider-y","pointArc","completed","4.49","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","px-slider-x","pointArc","completed","415.94","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","px-slider-y","pointArc","completed","232.64499999999998","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","px-location-x","pointArc","completed","411.125","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","px-location-y","pointArc","completed","235.80499999999998","19391","19391","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_3","17","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":84,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_1","18","location-x","pointArc","completed","-0.25","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","location-y","pointArc","completed","2.92","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","slider-x","pointArc","completed","-0.26","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","slider-y","pointArc","completed","2.93","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","px-slider-x","pointArc","completed","303.59000000000003","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","px-slider-y","pointArc","completed","294.265","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","px-location-x","pointArc","completed","304.125","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","px-location-y","pointArc","completed","294.65999999999997","17677","17677","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_1","18","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":100,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":10,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","block5_test_2","19","location-x","pointArc","completed","-0.41","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","location-y","pointArc","completed","3.15","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","slider-x","pointArc","completed","-0.43","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","slider-y","pointArc","completed","3.06","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","px-slider-x","pointArc","completed","294.495","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","px-slider-y","pointArc","completed","289.12999999999994","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","px-location-x","pointArc","completed","295.565","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","px-location-y","pointArc","completed","285.57500000000005","16609","16609","","","","","Block5","false","","",""
"600c167e28de48080e812884","block5_test_2","19","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":88,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":6,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","task2_intro","20","","pointArc","completed","","452824","452824","","","","","","","","",""
"600c167e28de48080e812884","task2_intro","20","windowEvents","pointArc","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":103,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","moritz_train_pointArc_1","21","pixelResponse","pointArc","completed","102","47385","47385","","","","","point","true","","","4"
"600c167e28de48080e812884","moritz_train_pointArc_1","21","numericResponse","pointArc","completed","0.49","47385","47385","","","","","point","true","","","4"
"600c167e28de48080e812884","moritz_train_pointArc_1","21","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":3,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","moritz_train_pointArc_2","22","pixelResponse","pointArc","completed","110.00000000000001","11507","11507","","","","","point","true","","","5"
"600c167e28de48080e812884","moritz_train_pointArc_2","22","numericResponse","pointArc","completed","0.45","11507","11507","","","","","point","true","","","5"
"600c167e28de48080e812884","moritz_train_pointArc_2","22","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":57,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","task2_test_intro","23","","pointArc","completed","","23282","23282","","","","","","","","",""
"600c167e28de48080e812884","task2_test_intro","23","windowEvents","pointArc","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":86,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_48","24","pixelResponse","pointArc","completed","52.00000000000001","17731","17731","","","","","pointArc","","","","143"
"600c167e28de48080e812884","pointArc_task_48","24","numericResponse","pointArc","completed","0.74","17731","17731","","","","","pointArc","","","","143"
"600c167e28de48080e812884","pointArc_task_48","24","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":67,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_34","25","pixelResponse","pointArc","completed","54","14813","14813","","","","","pointArc","","","","105"
"600c167e28de48080e812884","pointArc_task_34","25","numericResponse","pointArc","completed","0.73","14813","14813","","","","","pointArc","","","","105"
"600c167e28de48080e812884","pointArc_task_34","25","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":85,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":8,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_2","26","pixelResponse","pointArc","completed","108","9321","9321","","","","","pointArc","","","","9"
"600c167e28de48080e812884","pointArc_task_2","26","numericResponse","pointArc","completed","0.46","9321","9321","","","","","pointArc","","","","9"
"600c167e28de48080e812884","pointArc_task_2","26","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_5","27","pixelResponse","pointArc","completed","110.00000000000001","13477","13477","","","","","pointArc","","","","20"
"600c167e28de48080e812884","pointArc_task_5","27","numericResponse","pointArc","completed","0.45","13477","13477","","","","","pointArc","","","","20"
"600c167e28de48080e812884","pointArc_task_5","27","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":83,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_9","28","pixelResponse","pointArc","completed","104.00000000000001","9221","9221","","","","","pointArc","","","","32"
"600c167e28de48080e812884","pointArc_task_9","28","numericResponse","pointArc","completed","0.48","9221","9221","","","","","pointArc","","","","32"
"600c167e28de48080e812884","pointArc_task_9","28","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":51,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_43","29","pixelResponse","pointArc","completed","67.99999999999999","10611","10611","","","","","pointArc","","","","130"
"600c167e28de48080e812884","pointArc_task_43","29","numericResponse","pointArc","completed","0.66","10611","10611","","","","","pointArc","","","","130"
"600c167e28de48080e812884","pointArc_task_43","29","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":73,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":2,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_8","30","pixelResponse","pointArc","completed","114.00000000000001","8251","8251","","","","","pointArc","","","","23"
"600c167e28de48080e812884","pointArc_task_8","30","numericResponse","pointArc","completed","0.43","8251","8251","","","","","pointArc","","","","23"
"600c167e28de48080e812884","pointArc_task_8","30","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":47,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_10","31","pixelResponse","pointArc","completed","92","6479","6479","","","","","pointArc","","","","33"
"600c167e28de48080e812884","pointArc_task_10","31","numericResponse","pointArc","completed","0.54","6479","6479","","","","","pointArc","","","","33"
"600c167e28de48080e812884","pointArc_task_10","31","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":32,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_45","32","pixelResponse","pointArc","completed","160","14742","14742","","","","","pointArc","","","","140"
"600c167e28de48080e812884","pointArc_task_45","32","numericResponse","pointArc","completed","0.2","14742","14742","","","","","pointArc","","","","140"
"600c167e28de48080e812884","pointArc_task_45","32","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_38","33","pixelResponse","pointArc","completed","86","9489","9489","","","","","pointArc","","","","117"
"600c167e28de48080e812884","pointArc_task_38","33","numericResponse","pointArc","completed","0.57","9489","9489","","","","","pointArc","","","","117"
"600c167e28de48080e812884","pointArc_task_38","33","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":62,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_36","34","pixelResponse","pointArc","completed","87.99999999999999","8571","8571","","","","","pointArc","","","","107"
"600c167e28de48080e812884","pointArc_task_36","34","numericResponse","pointArc","completed","0.56","8571","8571","","","","","pointArc","","","","107"
"600c167e28de48080e812884","pointArc_task_36","34","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":40,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_25","35","pixelResponse","pointArc","completed","154","8742","8742","","","","","pointArc","","","","80"
"600c167e28de48080e812884","pointArc_task_25","35","numericResponse","pointArc","completed","0.23","8742","8742","","","","","pointArc","","","","80"
"600c167e28de48080e812884","pointArc_task_25","35","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":59,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_1","36","pixelResponse","pointArc","completed","108","12654","12654","","","","","pointArc","","","","8"
"600c167e28de48080e812884","pointArc_task_1","36","numericResponse","pointArc","completed","0.46","12654","12654","","","","","pointArc","","","","8"
"600c167e28de48080e812884","pointArc_task_1","36","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":60,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_14","37","pixelResponse","pointArc","completed","86","7476","7476","","","","","pointArc","","","","45"
"600c167e28de48080e812884","pointArc_task_14","37","numericResponse","pointArc","completed","0.57","7476","7476","","","","","pointArc","","","","45"
"600c167e28de48080e812884","pointArc_task_14","37","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":4,""mouseup"":4,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_17","38","pixelResponse","pointArc","completed","87.99999999999999","9911","9911","","","","","pointArc","","","","56"
"600c167e28de48080e812884","pointArc_task_17","38","numericResponse","pointArc","completed","0.56","9911","9911","","","","","pointArc","","","","56"
"600c167e28de48080e812884","pointArc_task_17","38","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":49,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_6","39","pixelResponse","pointArc","completed","92","10343","10343","","","","","pointArc","","","","21"
"600c167e28de48080e812884","pointArc_task_6","39","numericResponse","pointArc","completed","0.54","10343","10343","","","","","pointArc","","","","21"
"600c167e28de48080e812884","pointArc_task_6","39","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":48,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_23","40","pixelResponse","pointArc","completed","108","9871","9871","","","","","pointArc","","","","70"
"600c167e28de48080e812884","pointArc_task_23","40","numericResponse","pointArc","completed","0.46","9871","9871","","","","","pointArc","","","","70"
"600c167e28de48080e812884","pointArc_task_23","40","windowEvents","pointArc","","{""focus"":3,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":58,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_12","41","pixelResponse","pointArc","completed","92","8600","8600","","","","","pointArc","","","","35"
"600c167e28de48080e812884","pointArc_task_12","41","numericResponse","pointArc","completed","0.54","8600","8600","","","","","pointArc","","","","35"
"600c167e28de48080e812884","pointArc_task_12","41","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":46,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_13","42","pixelResponse","pointArc","completed","112.00000000000001","12025","12025","","","","","pointArc","","","","44"
"600c167e28de48080e812884","pointArc_task_13","42","numericResponse","pointArc","completed","0.44","12025","12025","","","","","pointArc","","","","44"
"600c167e28de48080e812884","pointArc_task_13","42","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":76,""mousedown"":3,""mouseup"":3,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_33","43","pixelResponse","pointArc","completed","146","13628","13628","","","","","pointArc","","","","104"
"600c167e28de48080e812884","pointArc_task_33","43","numericResponse","pointArc","completed","0.27","13628","13628","","","","","pointArc","","","","104"
"600c167e28de48080e812884","pointArc_task_33","43","windowEvents","pointArc","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","","","",""
"600c167e28de48080e812884","pointArc_task_35","44","pixelResponse","pointArc","completed","158.00000000000003","12837","12837","","","","","pointArc","","","","106"
"600c167e28de48080e812884","pointArc_task_35","44","numericResponse","pointArc","completed","0.21","12837","12837","","","","","pointArc","","","","106"
